o_order_id,o_customer_sk,weekday,date,store
69517,2844,"Wednesday","2012-08-15",6
69518,5667,"Wednesday","2013-02-27",7
69519,1751,"Monday","2013-01-14",11
69520,6996,"Thursday","2013-06-06",11
69521,4114,"Friday","2012-05-25",7
69522,1921,"Friday","2012-05-25",11
69523,3537,"Friday","2012-08-24",1
69524,2104,"Thursday","2013-03-07",9
69525,6775,"Wednesday","2013-05-08",6
69526,1851,"Saturday","2013-08-10",1
69527,6218,"Friday","2012-12-28",4
69528,5585,"Thursday","2013-11-21",2
69529,5343,"Thursday","2012-04-26",4
69530,780,"Friday","2013-09-13",5
69531,2817,"Monday","2012-04-16",3
69532,3752,"Monday","2012-02-06",8
69533,6316,"Wednesday","2013-03-06",6
69534,4362,"Wednesday","2013-08-28",11
69535,4634,"Tuesday","2012-10-23",4
69536,4918,"Wednesday","2012-05-23",3
69537,2482,"Wednesday","2012-11-14",2
69538,3417,"Thursday","2012-10-25",4
69539,2192,"Friday","2013-08-16",6
69540,2577,"Friday","2013-07-19",9
69541,845,"Thursday","2013-01-10",7
69542,3330,"Tuesday","2012-10-30",3
69543,3818,"Wednesday","2013-07-31",4
69544,6443,"Wednesday","2013-10-30",6
69545,6571,"Saturday","2013-03-16",9
69546,3239,"Wednesday","2012-04-04",3
69547,2759,"Wednesday","2012-07-04",8
69548,6899,"Wednesday","2012-03-07",1
69549,1301,"Wednesday","2013-10-16",9
69550,6041,"Wednesday","2013-09-11",9
69551,4282,"Tuesday","2012-09-25",5
69552,2501,"Wednesday","2012-06-13",7
69553,6672,"Wednesday","2013-04-03",1
69554,1903,"Friday","2013-02-01",8
69555,3532,"Wednesday","2013-06-19",11
69556,2617,"Wednesday","2013-08-21",1
69557,5425,"Thursday","2012-10-25",2
69558,2619,"Wednesday","2013-01-09",7
69559,1668,"Wednesday","2012-03-07",3
69560,6749,"Wednesday","2013-03-27",6
69561,4149,"Friday","2013-12-27",4
69562,5180,"Tuesday","2012-12-25",7
69563,2957,"Monday","2012-02-06",9
69564,530,"Sunday","2013-09-01",11
69565,1744,"Wednesday","2012-05-16",3
69566,621,"Tuesday","2012-12-04",4
69567,5880,"Monday","2012-07-09",8
69568,3947,"Wednesday","2013-06-05",4
69569,1446,"Friday","2013-06-14",10
69570,4912,"Wednesday","2013-05-22",3
69571,2088,"Wednesday","2013-09-18",4
69572,1233,"Friday","2012-02-10",2
69573,3318,"Thursday","2012-01-19",5
69574,1343,"Tuesday","2012-09-25",1
69575,469,"Tuesday","2012-12-18",11
69576,3113,"Friday","2012-04-13",2
69577,3212,"Tuesday","2012-11-27",9
69578,6119,"Thursday","2012-07-19",10
69579,710,"Friday","2013-08-16",7
69580,1762,"Friday","2013-04-19",1
69581,2898,"Monday","2012-05-21",3
69582,4721,"Monday","2012-06-25",11
69583,6616,"Tuesday","2012-05-15",1
69584,1854,"Tuesday","2012-09-18",10
69585,976,"Friday","2012-11-23",3
69586,5978,"Tuesday","2012-05-22",8
69587,4858,"Monday","2012-08-13",6
69588,1783,"Wednesday","2012-04-04",5
69589,4492,"Wednesday","2012-08-08",11
69590,2348,"Friday","2012-02-03",3
69591,1440,"Tuesday","2012-02-14",3
69592,6612,"Friday","2013-03-08",7
69593,1899,"Thursday","2013-05-23",3
69594,4167,"Friday","2012-05-11",2
69595,2953,"Tuesday","2012-10-30",9
69596,4793,"Friday","2012-02-17",8
69597,1280,"Tuesday","2012-10-02",1
69598,5092,"Friday","2013-04-05",7
69599,35,"Thursday","2012-12-20",3
69600,4586,"Saturday","2012-09-15",9
69601,845,"Monday","2013-09-23",10
69602,4158,"Friday","2012-09-07",11
69603,6807,"Thursday","2013-02-21",3
69604,2460,"Wednesday","2012-10-03",10
69605,198,"Thursday","2013-12-19",7
69606,1501,"Thursday","2012-07-19",9
69607,2224,"Thursday","2013-07-04",11
69608,609,"Tuesday","2013-07-23",11
69609,6051,"Thursday","2012-03-08",4
69610,2047,"Tuesday","2012-05-15",1
69611,5143,"Wednesday","2013-10-09",8
69612,1764,"Monday","2012-05-21",3
69613,6105,"Friday","2012-05-04",2
69614,186,"Wednesday","2013-07-17",11
69615,3113,"Friday","2013-09-20",4
69616,2163,"Wednesday","2013-12-04",8
69617,5779,"Wednesday","2012-01-18",4
69618,4995,"Thursday","2013-10-17",5
69619,2114,"Wednesday","2013-07-03",2
69620,3541,"Friday","2012-02-24",8
69621,2368,"Wednesday","2012-10-10",8
69622,2216,"Friday","2013-10-18",9
69623,5463,"Wednesday","2012-03-28",10
69624,2023,"Monday","2012-03-12",6
69625,585,"Monday","2013-09-23",10
69626,1986,"Wednesday","2012-10-03",11
69627,1579,"Friday","2013-08-23",10
69628,4057,"Thursday","2012-07-12",8
69629,1471,"Wednesday","2012-07-04",8
69630,1905,"Wednesday","2013-10-02",8
69631,3504,"Thursday","2012-12-27",7
69632,159,"Friday","2012-03-16",6
69633,6410,"Sunday","2013-11-24",9
69634,936,"Thursday","2013-02-28",2
69635,1789,"Monday","2013-12-02",3
69636,1042,"Tuesday","2013-08-27",7
69637,2683,"Tuesday","2013-01-08",6
69638,5577,"Friday","2013-01-25",6
69639,6641,"Tuesday","2012-03-27",11
69640,4732,"Tuesday","2013-10-01",1
69641,6594,"Thursday","2013-02-28",5
69642,2020,"Tuesday","2013-10-22",9
69643,5871,"Friday","2013-11-22",8
69644,2364,"Monday","2012-11-05",4
69645,337,"Tuesday","2013-05-28",4
69646,3042,"Monday","2012-09-03",4
69647,4494,"Wednesday","2012-08-15",6
69648,6483,"Saturday","2012-09-29",1
69649,1194,"Monday","2012-08-13",2
69650,4826,"Saturday","2012-09-29",2
69651,649,"Wednesday","2013-09-04",6
69652,6047,"Friday","2013-04-12",1
69653,2802,"Monday","2012-12-17",1
69654,2961,"Thursday","2013-11-07",7
69655,5821,"Saturday","2012-03-03",7
69656,1794,"Tuesday","2013-05-14",8
69657,397,"Wednesday","2012-09-19",4
69658,5895,"Monday","2013-03-04",7
69659,1020,"Friday","2012-03-09",2
69660,6435,"Wednesday","2012-12-05",6
69661,4317,"Wednesday","2013-11-20",10
69662,1778,"Thursday","2013-06-27",11
69663,931,"Thursday","2012-11-22",8
69664,5657,"Wednesday","2012-05-23",5
69665,3388,"Wednesday","2013-03-13",3
69666,1884,"Wednesday","2013-09-18",7
69667,2957,"Saturday","2012-06-09",3
69668,4231,"Saturday","2012-12-29",11
69669,1478,"Monday","2012-04-16",11
69670,2576,"Sunday","2013-11-10",10
69671,1784,"Wednesday","2013-03-13",5
69672,5704,"Wednesday","2012-07-18",10
69673,5701,"Friday","2013-08-23",3
69674,1468,"Friday","2012-12-28",7
69675,2553,"Wednesday","2013-01-16",4
69676,2481,"Thursday","2013-05-16",3
69677,4479,"Sunday","2013-08-04",2
69678,742,"Thursday","2013-12-12",8
69679,2203,"Wednesday","2012-01-04",6
69680,677,"Wednesday","2013-10-23",5
69681,296,"Saturday","2012-10-06",1
69682,2254,"Monday","2012-01-02",4
69683,5303,"Wednesday","2012-12-05",9
69684,4202,"Friday","2013-03-15",10
69685,1584,"Tuesday","2012-02-28",2
69686,5771,"Tuesday","2012-02-21",6
69687,724,"Thursday","2012-12-06",11
69688,4204,"Sunday","2012-05-27",3
69689,5551,"Monday","2013-01-14",7
69690,6690,"Tuesday","2013-07-09",7
69691,1130,"Tuesday","2012-02-07",11
69692,1297,"Thursday","2012-11-22",1
69693,3331,"Tuesday","2013-01-01",6
69694,5716,"Friday","2013-10-11",6
69695,722,"Wednesday","2013-05-22",3
69696,6870,"Friday","2012-12-28",4
69697,1539,"Wednesday","2012-03-07",7
69698,5207,"Tuesday","2013-10-29",11
69699,2203,"Friday","2013-06-28",11
69700,1337,"Wednesday","2013-03-27",3
69701,1131,"Friday","2013-02-22",5
69702,3596,"Tuesday","2012-01-24",5
69703,2063,"Monday","2012-10-15",7
69704,3711,"Wednesday","2013-02-27",1
69705,4513,"Tuesday","2012-08-21",2
69706,1289,"Monday","2013-11-11",4
69707,4654,"Wednesday","2013-02-20",6
69708,6704,"Wednesday","2012-02-15",4
69709,1543,"Tuesday","2012-01-03",11
69710,683,"Monday","2012-11-05",10
69711,4970,"Friday","2013-11-22",3
69712,3941,"Monday","2012-07-16",7
69713,2817,"Friday","2012-06-08",3
69714,5964,"Wednesday","2012-12-05",3
69715,2356,"Tuesday","2013-04-23",1
69716,6729,"Tuesday","2012-02-21",9
69717,7017,"Friday","2013-03-15",1
69718,3148,"Saturday","2012-07-14",8
69719,6773,"Tuesday","2012-05-22",11
69720,4923,"Tuesday","2013-04-02",10
69721,400,"Friday","2013-05-31",9
69722,690,"Friday","2012-09-28",3
69723,1323,"Wednesday","2012-02-01",11
69724,3859,"Tuesday","2013-02-26",3
69725,3375,"Wednesday","2013-05-15",10
69726,2442,"Saturday","2013-03-02",11
69727,563,"Friday","2012-11-16",5
69728,5126,"Thursday","2012-11-08",7
69729,4679,"Friday","2013-07-19",11
69730,6598,"Wednesday","2012-07-11",10
69731,1965,"Wednesday","2012-09-26",8
69732,435,"Friday","2013-11-29",8
69733,6839,"Monday","2013-10-07",9
69734,140,"Thursday","2012-01-05",10
69735,3946,"Thursday","2013-12-12",10
69736,6120,"Wednesday","2012-05-16",2
69737,2059,"Thursday","2012-03-22",7
69738,2137,"Monday","2012-04-02",1
69739,182,"Friday","2013-07-12",5
69740,4984,"Tuesday","2013-04-02",8
69741,3466,"Wednesday","2013-01-02",1
69742,1724,"Tuesday","2013-01-22",6
69743,4446,"Tuesday","2012-12-18",9
69744,1655,"Monday","2013-11-25",5
69745,2720,"Thursday","2012-05-10",5
69746,2069,"Friday","2012-04-27",9
69747,383,"Saturday","2013-06-22",10
69748,4338,"Wednesday","2013-05-08",7
69749,4176,"Monday","2012-10-29",2
69750,5641,"Wednesday","2012-08-29",4
69751,4099,"Monday","2013-07-15",4
69752,4961,"Friday","2012-05-18",10
69753,3276,"Thursday","2013-03-14",1
69754,5911,"Friday","2012-09-07",5
69755,5835,"Wednesday","2012-06-13",10
69756,1328,"Saturday","2012-12-01",9
69757,4400,"Tuesday","2012-11-06",7
69758,4199,"Monday","2013-03-04",3
69759,6528,"Thursday","2013-02-14",11
69760,857,"Tuesday","2013-05-28",11
69761,1832,"Friday","2012-05-04",6
69762,15,"Saturday","2013-11-02",3
69763,3661,"Tuesday","2012-01-10",5
69764,2573,"Thursday","2012-10-04",7
69765,3969,"Monday","2013-02-18",6
69766,2256,"Tuesday","2012-01-17",6
69767,5942,"Wednesday","2012-02-29",7
69768,7057,"Monday","2012-09-10",5
69769,1422,"Friday","2012-01-20",4
69770,5754,"Wednesday","2013-04-10",3
69771,472,"Saturday","2013-10-05",9
69772,4698,"Wednesday","2013-05-15",9
69773,2872,"Friday","2013-08-09",8
69774,641,"Thursday","2012-04-12",2
69775,5289,"Wednesday","2012-08-29",11
69776,3771,"Thursday","2013-12-12",1
69777,6144,"Monday","2013-03-11",10
69778,4239,"Thursday","2012-12-13",10
69779,4809,"Sunday","2012-02-05",10
69780,5335,"Wednesday","2012-10-17",9
69781,4700,"Thursday","2012-07-26",11
69782,5063,"Wednesday","2012-08-22",8
69783,4803,"Thursday","2012-10-04",11
69784,6263,"Tuesday","2013-03-05",1
69785,759,"Wednesday","2012-04-11",4
69786,4602,"Monday","2012-01-02",3
69787,3078,"Wednesday","2012-07-25",10
69788,3734,"Wednesday","2013-05-08",5
69789,5839,"Saturday","2013-10-12",7
69790,1326,"Tuesday","2013-12-17",7
69791,1871,"Monday","2013-10-14",9
69792,6595,"Tuesday","2012-09-25",2
69793,1273,"Wednesday","2013-06-26",11
69794,4479,"Friday","2013-02-22",5
69795,6687,"Saturday","2013-10-05",10
69796,841,"Monday","2012-03-05",7
69797,6483,"Wednesday","2013-12-11",6
69798,3257,"Monday","2013-11-18",4
69799,3058,"Wednesday","2013-02-27",2
69800,6440,"Wednesday","2013-11-13",5
69801,4391,"Wednesday","2013-05-22",7
69802,3737,"Tuesday","2012-11-20",4
69803,85,"Friday","2013-11-01",5
69804,1841,"Wednesday","2013-09-18",4
69805,5931,"Friday","2013-12-20",4
69806,1467,"Tuesday","2012-07-17",10
69807,5794,"Friday","2012-02-24",10
69808,1994,"Wednesday","2012-08-08",7
69809,3503,"Monday","2012-04-23",5
69810,6252,"Monday","2012-08-06",7
69811,4690,"Monday","2013-01-28",1
69812,3596,"Sunday","2013-05-19",8
69813,5055,"Tuesday","2012-09-18",4
69814,3950,"Tuesday","2012-07-17",4
69815,3030,"Monday","2013-11-04",10
69816,2016,"Wednesday","2013-11-06",6
69817,3678,"Tuesday","2013-06-25",11
69818,1297,"Tuesday","2012-12-25",1
69819,1107,"Thursday","2013-09-12",9
69820,4511,"Friday","2013-05-10",11
69821,6963,"Tuesday","2013-06-25",1
69822,453,"Tuesday","2013-10-15",11
69823,5390,"Friday","2013-11-29",2
69824,5813,"Monday","2012-06-18",1
69825,4521,"Friday","2013-12-13",5
69826,3387,"Monday","2012-10-01",1
69827,6793,"Tuesday","2012-05-22",1
69828,6884,"Friday","2012-05-25",5
69829,2794,"Tuesday","2012-02-14",1
69830,1930,"Wednesday","2012-09-26",3
69831,4685,"Tuesday","2013-05-21",11
69832,5339,"Wednesday","2012-12-12",10
69833,3722,"Tuesday","2013-04-09",10
69834,5506,"Wednesday","2013-08-28",7
69835,6642,"Wednesday","2012-11-21",8
69836,2167,"Wednesday","2013-05-08",5
69837,4341,"Friday","2013-05-17",2
69838,5977,"Monday","2012-03-26",2
69839,6187,"Monday","2012-10-15",9
69840,593,"Wednesday","2013-07-10",6
69841,874,"Tuesday","2012-07-10",9
69842,1682,"Tuesday","2013-10-08",4
69843,5202,"Tuesday","2013-05-07",5
69844,486,"Thursday","2012-01-05",7
69845,110,"Monday","2013-08-12",4
69846,3124,"Tuesday","2013-02-26",11
69847,742,"Friday","2012-12-28",3
69848,1038,"Thursday","2012-12-13",5
69849,1472,"Friday","2013-12-13",6
69850,926,"Wednesday","2012-10-03",11
69851,4420,"Friday","2013-06-07",8
69852,2742,"Wednesday","2012-06-13",3
69853,2576,"Wednesday","2013-06-26",7
69854,840,"Wednesday","2013-01-09",3
69855,4573,"Thursday","2013-01-10",2
69856,1832,"Tuesday","2012-04-17",9
69857,3463,"Wednesday","2013-05-08",6
69858,6504,"Tuesday","2012-11-20",11
69859,1328,"Tuesday","2013-09-10",8
69860,1550,"Tuesday","2013-02-26",10
69861,2313,"Wednesday","2013-01-09",7
69862,475,"Thursday","2013-11-14",2
69863,3623,"Thursday","2013-09-19",4
69864,1677,"Thursday","2013-05-30",10
69865,4349,"Tuesday","2013-03-26",7
69866,6097,"Monday","2012-10-22",11
69867,6626,"Friday","2012-09-14",3
69868,1065,"Wednesday","2013-11-20",9
69869,4046,"Tuesday","2012-09-11",7
69870,3098,"Wednesday","2013-10-30",7
69871,1031,"Friday","2013-03-08",2
69872,6077,"Wednesday","2013-01-16",2
69873,820,"Tuesday","2012-10-23",7
69874,179,"Tuesday","2013-12-03",7
69875,4278,"Wednesday","2013-07-24",6
69876,4456,"Tuesday","2013-10-08",9
69877,5066,"Tuesday","2012-10-23",7
69878,5433,"Tuesday","2013-07-09",6
69879,1602,"Wednesday","2013-04-10",10
69880,1249,"Wednesday","2012-01-04",4
69881,2600,"Tuesday","2012-10-09",3
69882,6909,"Friday","2012-05-25",1
69883,2990,"Monday","2013-12-09",2
69884,5503,"Saturday","2012-12-15",5
69885,625,"Wednesday","2013-08-21",4
69886,5823,"Wednesday","2013-03-20",10
69887,1634,"Sunday","2012-09-09",4
69888,3055,"Saturday","2013-12-21",4
69889,5758,"Wednesday","2012-01-25",5
69890,1592,"Wednesday","2013-09-18",4
69891,3712,"Thursday","2013-10-31",4
69892,6526,"Friday","2012-01-13",9
69893,5633,"Friday","2013-06-28",6
69894,3908,"Friday","2012-10-05",10
69895,4943,"Thursday","2013-07-18",11
69896,6926,"Monday","2012-01-16",5
69897,2085,"Tuesday","2012-09-25",8
69898,3404,"Tuesday","2012-07-24",10
69899,5996,"Monday","2013-10-14",9
69900,5833,"Friday","2012-03-23",3
69901,3384,"Saturday","2013-03-16",1
69902,3290,"Wednesday","2013-01-16",11
69903,1389,"Wednesday","2012-04-25",2
69904,4507,"Wednesday","2012-02-29",4
69905,2427,"Wednesday","2012-03-21",11
69906,6547,"Wednesday","2012-12-19",3
69907,3346,"Thursday","2012-01-26",3
69908,629,"Monday","2012-05-28",2
69909,7051,"Thursday","2013-07-04",4
69910,4761,"Tuesday","2013-12-24",2
69911,6464,"Tuesday","2012-01-31",1
69912,2144,"Sunday","2013-01-13",5
69913,1489,"Tuesday","2013-10-22",5
69914,4759,"Thursday","2013-06-13",11
69915,6353,"Saturday","2013-08-10",10
69916,6520,"Tuesday","2012-08-07",11
69917,3545,"Saturday","2012-11-10",8
69918,1709,"Monday","2012-10-08",9
69919,2937,"Saturday","2013-10-19",1
69920,1072,"Friday","2012-06-29",7
69921,3523,"Thursday","2013-01-17",7
69922,5251,"Friday","2013-07-19",7
69923,1532,"Sunday","2013-04-28",6
69924,555,"Thursday","2013-03-14",1
69925,4632,"Thursday","2013-07-11",5
69926,5941,"Wednesday","2012-04-04",4
69927,5619,"Thursday","2013-02-21",2
69928,498,"Wednesday","2012-10-17",5
69929,5904,"Thursday","2012-12-13",6
69930,198,"Thursday","2013-01-31",7
69931,5089,"Wednesday","2013-06-26",1
69932,4442,"Wednesday","2013-12-04",8
69933,900,"Tuesday","2012-05-08",4
69934,6531,"Wednesday","2013-07-24",7
69935,6910,"Monday","2013-08-26",9
69936,1742,"Tuesday","2012-11-27",10
69937,3077,"Friday","2012-07-13",6
69938,2165,"Wednesday","2012-08-08",8
69939,3351,"Wednesday","2013-08-07",3
69940,5070,"Sunday","2012-12-02",7
69941,5245,"Tuesday","2012-10-02",2
69942,4223,"Thursday","2012-11-01",2
69943,4334,"Wednesday","2012-07-25",1
69944,6029,"Wednesday","2013-09-18",5
69945,1344,"Monday","2013-06-03",3
69946,5077,"Friday","2012-05-25",11
69947,4929,"Wednesday","2013-10-30",1
69948,699,"Wednesday","2012-03-07",1
69949,50,"Tuesday","2013-07-30",2
69950,3769,"Saturday","2013-12-21",11
69951,3079,"Wednesday","2012-06-20",4
69952,6603,"Thursday","2013-09-05",10
69953,5209,"Monday","2013-08-12",6
69954,3599,"Wednesday","2012-08-15",5
69955,7068,"Friday","2012-05-04",8
69956,5575,"Tuesday","2013-10-01",3
69957,3232,"Friday","2013-05-17",8
69958,6830,"Thursday","2013-09-19",7
69959,65,"Friday","2013-03-29",5
69960,5207,"Monday","2013-01-28",8
69961,2988,"Wednesday","2012-10-17",11
69962,1629,"Wednesday","2013-06-05",11
69963,2011,"Thursday","2013-08-22",3
69964,1741,"Friday","2013-11-01",2
69965,5589,"Friday","2012-03-16",11
69966,6485,"Wednesday","2012-03-21",5
69967,470,"Tuesday","2013-06-18",11
69968,733,"Wednesday","2013-01-30",7
69969,6942,"Tuesday","2012-10-30",6
69970,2201,"Tuesday","2012-06-12",3
69971,3007,"Monday","2013-05-13",3
69972,1298,"Friday","2013-04-19",2
69973,6336,"Saturday","2012-01-07",3
69974,6351,"Wednesday","2013-06-26",4
69975,2024,"Wednesday","2013-05-22",6
69976,2096,"Friday","2012-02-24",9
69977,5365,"Wednesday","2013-01-30",8
69978,812,"Tuesday","2013-12-10",10
69979,3707,"Monday","2013-10-28",6
69980,3445,"Tuesday","2013-12-10",6
69981,6221,"Saturday","2013-06-08",8
69982,1528,"Tuesday","2012-08-14",4
69983,5402,"Tuesday","2013-07-23",4
69984,4569,"Tuesday","2013-12-03",9
69985,1239,"Wednesday","2013-05-15",6
69986,5541,"Friday","2013-03-15",3
69987,6098,"Wednesday","2012-12-26",11
69988,2883,"Monday","2013-01-28",11
69989,1657,"Wednesday","2012-04-11",1
69990,6231,"Wednesday","2012-11-21",11
69991,759,"Wednesday","2013-07-17",7
69992,1134,"Sunday","2013-06-30",6
69993,1077,"Wednesday","2012-10-10",7
69994,3724,"Monday","2013-03-25",3
69995,5367,"Friday","2013-02-01",3
69996,6985,"Tuesday","2012-08-07",9
69997,2495,"Thursday","2012-04-05",5
69998,5034,"Tuesday","2013-03-12",9
69999,797,"Friday","2012-11-30",6
70000,4929,"Tuesday","2013-08-06",4
70001,7069,"Saturday","2012-12-01",7
70002,6616,"Friday","2012-07-27",10
70003,1490,"Wednesday","2012-06-20",6
70004,6831,"Wednesday","2012-10-10",9
70005,4171,"Sunday","2013-09-15",3
70006,2528,"Wednesday","2012-07-18",10
70007,3727,"Friday","2013-04-12",6
70008,46,"Monday","2013-09-30",8
70009,4397,"Wednesday","2012-09-12",7
70010,1520,"Monday","2012-10-22",11
70011,2765,"Saturday","2013-08-31",2
70012,2476,"Wednesday","2013-02-20",11
70013,4418,"Wednesday","2013-07-31",1
70014,848,"Thursday","2013-08-15",9
70015,1657,"Saturday","2013-03-23",8
70016,3790,"Tuesday","2013-07-09",3
70017,6674,"Wednesday","2013-11-20",9
70018,6761,"Monday","2012-07-23",11
70019,2339,"Monday","2013-12-16",5
70020,5815,"Tuesday","2013-04-09",11
70021,6340,"Friday","2013-01-18",9
70022,6535,"Thursday","2013-01-03",3
70023,5997,"Tuesday","2013-07-09",11
70024,5207,"Tuesday","2013-06-25",3
70025,927,"Friday","2013-11-08",4
70026,1817,"Monday","2012-07-16",2
70027,1106,"Monday","2013-08-26",9
70028,2265,"Wednesday","2012-05-30",5
70029,2842,"Monday","2012-09-17",9
70030,7062,"Monday","2012-09-10",6
70031,5992,"Monday","2012-12-10",4
70032,6263,"Friday","2013-09-06",1
70033,1137,"Thursday","2012-12-20",4
70034,1648,"Tuesday","2012-05-29",4
70035,6392,"Friday","2013-09-27",6
70036,4926,"Monday","2012-02-20",3
70037,6612,"Thursday","2013-03-07",8
70038,2083,"Tuesday","2012-12-04",7
70039,5151,"Friday","2012-02-24",4
70040,272,"Wednesday","2012-02-22",2
70041,4363,"Thursday","2013-09-19",5
70042,2150,"Wednesday","2012-01-25",9
70043,1411,"Wednesday","2013-01-09",10
70044,6762,"Wednesday","2012-04-25",3
70045,5006,"Wednesday","2013-05-15",9
70046,6311,"Wednesday","2012-02-08",8
70047,3482,"Tuesday","2013-11-19",4
70048,6424,"Tuesday","2012-02-21",5
70049,6470,"Tuesday","2012-09-25",6
70050,857,"Thursday","2013-12-19",4
70051,4931,"Thursday","2012-12-06",6
70052,2290,"Friday","2012-08-03",4
70053,793,"Friday","2013-11-15",1
70054,2150,"Wednesday","2012-10-03",11
70055,2518,"Wednesday","2012-12-05",6
70056,5258,"Wednesday","2013-06-12",2
70057,5203,"Monday","2012-10-08",7
70058,5065,"Friday","2012-12-14",4
70059,154,"Wednesday","2013-12-25",2
70060,2945,"Tuesday","2012-07-24",8
70061,1845,"Monday","2013-09-02",11
70062,7065,"Saturday","2013-12-21",7
70063,3730,"Wednesday","2012-08-15",5
70064,4105,"Monday","2013-10-07",5
70065,584,"Thursday","2012-01-12",6
70066,2518,"Monday","2013-11-18",1
70067,1905,"Tuesday","2013-09-10",9
70068,398,"Tuesday","2012-06-05",11
70069,4299,"Wednesday","2013-11-13",8
70070,5845,"Wednesday","2013-07-24",10
70071,4158,"Saturday","2013-10-26",3
70072,3976,"Wednesday","2012-11-21",10
70073,5387,"Tuesday","2012-09-04",7
70074,942,"Tuesday","2012-04-17",7
70075,4400,"Tuesday","2013-04-16",6
70076,1296,"Tuesday","2012-04-10",3
70077,3386,"Saturday","2012-03-10",4
70078,154,"Thursday","2012-09-06",4
70079,6936,"Tuesday","2012-07-31",5
70080,3279,"Tuesday","2012-02-07",3
70081,985,"Wednesday","2013-04-03",6
70082,5155,"Wednesday","2012-09-12",11
70083,2604,"Thursday","2012-11-15",1
70084,1210,"Wednesday","2012-03-21",2
70085,39,"Wednesday","2013-05-01",2
